series_animedb_id,series_title,series_type,series_episodes,my_id,my_watched_episodes,my_start_date,my_finish_date,my_rated,my_score,my_storage,my_storage_value,my_status
57876.0,Maougun Saikyou no Majutsushi wa Ningen datta,TV,12.0,0.0,12.0,2025-02-18,2025-03-21,,0.0,,0.0,Completed
40397.0,Maoujou de Oyasumi,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
33487.0,Masamune-kun no Revenge,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
51498.0,Masamune-kun no Revenge R,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
52211.0,Mashle,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
55339.0,Mashle: Mash Burnedead to Fushigi na Tegami,TV Special,1.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
55813.0,Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,TV,12.0,0.0,12.0,2024-11-13,2024-11-13,,7.0,,0.0,Completed
50392.0,Mato Seihei no Slave,TV,12.0,0.0,12.0,2024-11-13,2024-11-14,,6.0,,0.0,Completed
41812.0,Megami-ryou no Ryoubo-kun.,TV,10.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
42340.0,Meikyuu Black Company,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
235.0,Meitantei Conan,TV,0.0,0.0,702.0,0000-00-00,0000-00-00,,8.0,,0.0,On-Hold
54794.0,Metallic Rouge,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
10620.0,Mirai Nikki (TV),TV,26.0,0.0,26.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
60732.0,Mizu Zokusei no Mahoutsukai,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
3342.0,Mnemosyne: Mnemosyne no Musume-tachi,TV,6.0,0.0,6.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
57646.0,Mob kara Hajimaru Tansaku Eiyuutan,TV,12.0,0.0,12.0,2024-11-14,2024-11-15,,7.0,,0.0,Completed
32182.0,Mob Psycho 100,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
37510.0,Mob Psycho 100 II,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,9.0,,0.0,Completed
50172.0,Mob Psycho 100 III,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
30307.0,Monster Musume no Iru Nichijou,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
40708.0,Monster Musume no Oishasan,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
17505.0,Mushibugyou,TV,26.0,0.0,26.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
56854.0,Mushoku no Eiyuu: Betsu ni Skill Nanka Iranakatta n da ga,TV,12.0,0.0,12.0,2025-12-13,2025-12-13,,0.0,,0.0,Completed
51179.0,Mushoku Tensei II: Isekai Ittara Honki Dasu,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
55818.0,Mushoku Tensei II: Isekai Ittara Honki Dasu - Shugo Jutsushi Fitz,TV Special,1.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
55888.0,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
39535.0,Mushoku Tensei: Isekai Ittara Honki Dasu,TV,11.0,0.0,11.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
50360.0,Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,Special,1.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
45576.0,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
40608.0,Muv-Luv Alternative,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
11021.0,Muv-Luv Alternative: Total Eclipse,TV,24.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
52092.0,My Home Hero,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
50582.0,Nanatsu no Maken ga Shihai suru,TV,15.0,0.0,15.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
23755.0,Nanatsu no Taizai,TV,24.0,0.0,24.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
34577.0,Nanatsu no Taizai: Imashime no Fukkatsu,TV,24.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
31722.0,Nanatsu no Taizai: Seisen no Shirushi,TV,4.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
38397.0,Nande Koko ni Sensei ga!?,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
39689.0,Nande Koko ni Sensei ga!? Nande Koko ni Sensei-tachi ga!?,Special,1.0,0.0,1.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
20.0,Naruto,TV,220.0,0.0,220.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
1735.0,Naruto: Shippuuden,TV,500.0,0.0,500.0,0000-00-00,0000-00-00,,9.0,,0.0,Completed
56062.0,Naze Boku no Sekai wo Daremo Oboeteinai no ka?,TV,12.0,0.0,12.0,2024-11-11,2024-11-12,,6.0,,0.0,Completed
46422.0,Niehime to Kemono no Ou,TV,24.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
51105.0,NieR:Automata Ver1.1a,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
56063.0,NieR:Automata Ver1.1a Part 2,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
54724.0,Nige Jouzu no Wakagimi,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
49612.0,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
18897.0,Nisekoi,TV,20.0,0.0,20.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
24227.0,Nisekoi OVA,OVA,3.0,0.0,3.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
27787.0,Nisekoi:,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
32553.0,Nisekoi: OVA,OVA,2.0,0.0,2.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
19815.0,No Game No Life,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
24991.0,No Game No Life Specials,Special,6.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
33674.0,No Game No Life: Zero,Movie,1.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
20507.0,Noragami,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
30503.0,Noragami Aragoto,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
51128.0,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
51648.0,Nozomanu Fushi no Boukensha,TV,12.0,0.0,12.0,2025-12-31,2026-01-01,,7.0,,0.0,Completed
53149.0,Oemojisangjuui,ONA,8.0,0.0,8.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
61549.0,Okiraku Ryoushu no Tanoshii Ryouchi Bouei: Seisankei Majutsu de Na mo Naki Mura wo Saikyou no Jousai Toshi ni,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
21.0,One Piece,TV,0.0,0.0,1696.0,2016-06-10,0000-00-00,,9.0,,0.0,Watching
30276.0,One Punch Man,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,9.0,,0.0,Completed
34134.0,One Punch Man 2nd Season,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,9.0,,0.0,Completed
52807.0,One Punch Man 3,TV,12.0,0.0,12.0,2026-01-01,2026-01-01,,5.0,,0.0,Completed
51122.0,Ookami to Koushinryou: Merchant Meets the Wise Wolf,TV,25.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
52299.0,Ore dake Level Up na Ken,TV,12.0,0.0,12.0,2025-05-06,2025-05-10,,8.0,,0.0,Completed
58567.0,Ore dake Level Up na Ken Season 2: Arise from the Shadow,TV,13.0,0.0,13.0,2025-05-10,2025-05-13,,8.0,,0.0,Completed
36632.0,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,TV,10.0,0.0,10.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
14749.0,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
60154.0,Ore wa Seikan Kokka no Akutoku Ryoushu!,TV,12.0,0.0,12.0,2025-07-14,2025-07-28,,7.0,,0.0,Completed
57058.0,"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
62081.0,"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai 2nd Season",TV,0.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
38483.0,Ore wo Suki nano wa Omae dake ka yo,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
45560.0,Orient,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
51368.0,Orient: Awajishima Gekitou-hen,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
43007.0,Osananajimi ga Zettai ni Makenai Love Comedy,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
49457.0,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... OVA,OVA,1.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
42282.0,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
50461.0,Otome Game Sekai wa Mob ni Kibishii Sekai desu,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
51705.0,Otonari ni Ginga,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
50739.0,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
40834.0,Ousama Ranking,TV,23.0,0.0,23.0,2024-04-05,2024-04-05,,8.0,,0.0,Completed
55744.0,Ousama Ranking Movie,Movie,1.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
52657.0,Ousama Ranking: Yuuki no Takarabako,TV,10.0,0.0,10.0,2024-04-05,2024-04-05,,7.0,,0.0,Completed
29803.0,Overlord,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
35073.0,Overlord II,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
37675.0,Overlord III,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
48895.0,Overlord IV,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
11179.0,Papa no Iukoto wo Kikinasai!,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
50380.0,Paripi Koumei,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
57944.0,"Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki",TV,12.0,0.0,12.0,2025-02-11,2025-02-12,,5.0,,0.0,Completed
53280.0,Pittoshite! Marmalade,Music,1.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
27775.0,Plastic Memories,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
44961.0,Platinum End,TV,24.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
53876.0,Pokemon (2023),TV,0.0,0.0,21.0,2025-12-25,0000-00-00,,0.0,,0.0,Watching
33926.0,Quanzhi Gaoshou,ONA,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
37932.0,Quanzhi Gaoshou 2,ONA,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
49559.0,Quanzhi Gaoshou 3,ONA,17.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
37078.0,Quanzhi Gaoshou Specials,ONA,3.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
40080.0,Quanzhi Gaoshou: Dianfeng Rongyao,Movie,1.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
51297.0,Ragna Crimson,TV,24.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
23309.0,Rail Wars!,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
56964.0,Raise wa Tanin ga Ii,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
30296.0,Rakudai Kishi no Cavalry,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
56690.0,Re:Monster,TV,12.0,0.0,12.0,2024-08-06,2024-08-09,,7.0,,0.0,Completed
31240.0,Re:Zero kara Hajimeru Isekai Seikatsu,TV,25.0,0.0,25.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
39587.0,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
54857.0,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,TV,16.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
56228.0,Rekishi ni Nokoru Akujo ni Naru zo,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
30015.0,ReLIFE,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
38992.0,Rikei ga Koi ni Ochita no de Shoumei shitemita.,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
43470.0,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
32951.0,Rokudenashi Majutsu Koushi to Akashic Records,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
54259.0,Rokudou no Onna-tachi,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
52461.0,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
48363.0,RPG Fudousan,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
35905.0,Ryuuou no Oshigoto!,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
48414.0,Sabikui Bisco,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
48761.0,Saihate no Paladin,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
50474.0,Saihate no Paladin: Michiyuki,TV Special,1.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
50664.0,Saihate no Paladin: Tetsusabi no Yama no Ou,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
53590.0,Saijaku Tamer wa Gomi Hiroi no Tabi wo Hajimemashita.,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
33255.0,Saiki Kusuo no Ψ-nan,TV,120.0,0.0,120.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
19469.0,Saiki Kusuo no Ψ-nan (ONA),ONA,1.0,0.0,1.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
34612.0,Saiki Kusuo no Ψ-nan 2,TV,24.0,0.0,24.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
40542.0,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,ONA,6.0,0.0,6.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
38249.0,Saiki Kusuo no Ψ-nan: Kanketsu-hen,TV Special,1.0,0.0,1.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
51837.0,Saikin Yatotta Maid ga Ayashii,TV,11.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
17777.0,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
60146.0,"Saikyou no Ousama, Nidome no Jinsei wa Nani wo Suru?",TV,12.0,0.0,12.0,2025-06-27,2025-07-01,,6.0,,0.0,Completed
50932.0,Saikyou Onmyouji no Isekai Tenseiki,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
56845.0,"Saikyou Tank no Meikyuu Kouryaku: Tairyoku 9999 no Rare Skill-mochi Tank, Yuusha Party wo Tsuihou sareru",TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
60285.0,Sakamoto Days Part 2,TV,11.0,0.0,11.0,2025-10-04,2025-10-05,,8.0,,0.0,Completed
13759.0,Sakura-sou no Pet na Kanojo,TV,24.0,0.0,24.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
205.0,Samurai Champloo,TV,26.0,0.0,26.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
52482.0,Sasaki to Pii-chan,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
58445.0,"Sayounara Ryuusei, Konnichiwa Jinsei",TV,12.0,0.0,12.0,2025-02-13,2025-02-13,,6.0,,0.0,Completed
48492.0,Scarlet Nexus,TV,26.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
50184.0,Seiken Gakuin no Makentsukai,TV,12.0,0.0,12.0,2024-02-18,2024-02-18,,6.0,,0.0,Completed
22663.0,Seiken Tsukai no World Break,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
44203.0,Seirei Gensouki,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
50306.0,Seirei Gensouki 2,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
22877.0,Seireitsukai no Blade Dance,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
37450.0,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,9.0,,0.0,Completed
38329.0,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Movie,1.0,0.0,1.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
47790.0,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
4063.0,Sekirei,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
38787.0,Senryuu Shoujo,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
59189.0,Sentai Daishikkaku 2nd Season,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
59514.0,Sentai Red Isekai de Boukensha ni Naru,TV,12.0,0.0,12.0,2025-05-01,2025-05-16,,6.0,,0.0,Completed
41456.0,"Sentouin, Haken shimasu!",TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
42205.0,Shaman King (2021),TV,52.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
52347.0,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su",TV,25.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
58572.0,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season",TV,25.0,0.0,25.0,2025-12-21,2025-12-23,,8.0,,0.0,Completed
49413.0,Shiguang Dailiren II,ONA,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
61607.0,Shiguang Dailiren III,ONA,24.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
48415.0,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
1559.0,Shijou Saikyou no Deshi Kenichi,TV,50.0,0.0,50.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
11813.0,Shijou Saikyou no Deshi Kenichi OVA,OVA,11.0,0.0,11.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
58426.0,Shikanoko Nokonoko Koshitantan,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
47161.0,Shikkakumon no Saikyou Kenja,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
29786.0,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
44037.0,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita",TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
53488.0,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita 2nd",TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
51495.0,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,5.0,,0.0,Completed
49858.0,Shinigami Bocchan to Kuro Maid 2nd Season,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
60303.0,"Shinjiteita Nakama-tachi ni Dungeon Okuchi de Korosarekaketa ga Gift ""Mugen Gacha"" de Level 9999 no Nakama-tachi wo Te ni Irete Moto Party Member to Sekai ni Fukushuu & ""Zamaa!"" Shimasu!",TV,12.0,0.0,12.0,2025-12-21,2025-12-21,,7.0,,0.0,Completed
46985.0,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
23233.0,Shinmai Maou no Testament,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
30363.0,Shinmai Maou no Testament Burst,TV,10.0,0.0,10.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
36688.0,Shinmai Maou no Testament Departures,OVA,1.0,0.0,1.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
54913.0,"Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru.",TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
51098.0,Shinobi no Ittoki,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
52082.0,Shiro Seijo to Kuro Bokushi,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
58131.0,Shiunji-ke no Kodomotachi,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
28171.0,Shokugeki no Souma,TV,24.0,0.0,24.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
32282.0,Shokugeki no Souma: Ni no Sara,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
35788.0,Shokugeki no Souma: San no Sara,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
57810.0,Shoushimin Series,TV,10.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
42923.0,SK∞,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,On-Hold
40586.0,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
50738.0,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita: Sono Ni",TV,12.0,0.0,12.0,2025-06-10,2025-06-27,,7.0,,0.0,Completed
53730.0,"Sokushi Cheat ga Saikyou sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga.",TV,12.0,0.0,12.0,2024-03-21,2024-03-22,,8.0,,0.0,Completed
48736.0,Sono Bisque Doll wa Koi wo Suru,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
45653.0,Soredemo Ayumu wa Yosetekuru,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
3588.0,Soul Eater,TV,51.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
52991.0,Sousou no Frieren,TV,28.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
59978.0,Sousou no Frieren 2nd Season,TV,10.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
61174.0,Sozai Saishuka no Isekai Ryokouki,TV,12.0,0.0,12.0,2025-12-20,2025-12-21,,6.0,,0.0,Completed
51252.0,Spy Kyoushitsu,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
50265.0,Spy x Family,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
50602.0,Spy x Family Part 2,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
53887.0,Spy x Family Season 2,TV,12.0,0.0,12.0,2025-05-15,2025-05-30,,8.0,,0.0,Completed
59027.0,Spy x Family Season 3,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
54234.0,Suki na Ko ga Megane wo Wasureta,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
50694.0,Summer Pockets,TV,26.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
47194.0,Summertime Render,TV,25.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
849.0,Suzumiya Haruhi no Yuuutsu,TV,14.0,0.0,14.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
11757.0,Sword Art Online,TV,25.0,0.0,25.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
